image,image_path,state,location,latitude,longitude,rainfall_mm
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,3.9
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,5.2
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,4.8
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,0.1
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,0.0
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,1.0
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,5.8
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,4.5
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Sabarkantha,23.5977,72.9688,2.9
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Surat,21.1702,72.8311,1.5
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Surendranagar,22.7274,71.637,0.0
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Tapi,21.1147,73.3986,2.1
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Vadodara,22.3072,73.1812,0.0
3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1600_L1C_SGP_vis.tif,Gujarat,Valsad,20.5992,72.9342,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,2.5
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Amreli,21.6032,71.2221,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Anand,22.5645,72.9289,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Aravalli,23.4619,73.3039,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Banaskantha,24.1724,72.4346,3.5
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Bharuch,21.7051,72.9959,2.4
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Bhavnagar,21.7645,72.1519,4.4
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Botad,22.1704,71.6662,1.1
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Chhota Udepur,22.3108,74.0125,4.6
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Dahod,22.8347,74.2552,2.8
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Dang,20.7554,73.6873,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,2.6
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Gandhinagar,23.2156,72.6369,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Gir Somnath,20.9042,70.3644,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Jamnagar,22.4707,70.0577,2.1
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Junagadh,21.5222,70.4579,1.3
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Kheda,22.6916,72.8634,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,3.7
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Mahisagar,23.1311,73.6009,2.9
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,4.5
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,2.5
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,5.8
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,1.6
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,2.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Sabarkantha,23.5977,72.9688,0.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Surat,21.1702,72.8311,5.5
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Surendranagar,22.7274,71.637,2.0
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Tapi,21.1147,73.3986,2.8
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Vadodara,22.3072,73.1812,0.7
3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_1630_L1C_SGP_vis.tif,Gujarat,Valsad,20.5992,72.9342,1.1
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Amreli,21.6032,71.2221,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Anand,22.5645,72.9289,4.3
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Aravalli,23.4619,73.3039,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Banaskantha,24.1724,72.4346,2.2
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Bharuch,21.7051,72.9959,2.4
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Bhavnagar,21.7645,72.1519,1.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Botad,22.1704,71.6662,0.9
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Chhota Udepur,22.3108,74.0125,4.9
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Dahod,22.8347,74.2552,1.6
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Dang,20.7554,73.6873,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,5.8
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Gandhinagar,23.2156,72.6369,4.7
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Gir Somnath,20.9042,70.3644,5.1
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Jamnagar,22.4707,70.0577,0.1
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Junagadh,21.5222,70.4579,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Kheda,22.6916,72.8634,2.8
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,0.1
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Mahisagar,23.1311,73.6009,2.9
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,3.2
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,1.9
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,3.7
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,3.2
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,5.8
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,4.4
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Sabarkantha,23.5977,72.9688,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Surat,21.1702,72.8311,0.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Surendranagar,22.7274,71.637,5.0
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Tapi,21.1147,73.3986,4.8
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Vadodara,22.3072,73.1812,1.6
3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2000_L1C_SGP_vis.tif,Gujarat,Valsad,20.5992,72.9342,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,1.9
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Amreli,21.6032,71.2221,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Anand,22.5645,72.9289,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Aravalli,23.4619,73.3039,3.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Banaskantha,24.1724,72.4346,1.1
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Bharuch,21.7051,72.9959,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Bhavnagar,21.7645,72.1519,2.6
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Botad,22.1704,71.6662,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Chhota Udepur,22.3108,74.0125,2.7
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Dahod,22.8347,74.2552,5.5
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Dang,20.7554,73.6873,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Gandhinagar,23.2156,72.6369,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Gir Somnath,20.9042,70.3644,1.5
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Jamnagar,22.4707,70.0577,2.3
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Junagadh,21.5222,70.4579,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Kheda,22.6916,72.8634,5.6
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,4.8
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Mahisagar,23.1311,73.6009,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,5.6
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,0.3
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,2.4
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,5.9
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,4.6
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,0.9
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Sabarkantha,23.5977,72.9688,1.9
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Surat,21.1702,72.8311,1.5
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Surendranagar,22.7274,71.637,5.1
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Tapi,21.1147,73.3986,1.2
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Vadodara,22.3072,73.1812,0.0
3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2030_L1C_SGP_vis.tif,Gujarat,Valsad,20.5992,72.9342,0.6
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Amreli,21.6032,71.2221,0.4
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Anand,22.5645,72.9289,5.2
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Aravalli,23.4619,73.3039,2.1
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Banaskantha,24.1724,72.4346,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Bharuch,21.7051,72.9959,5.9
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Bhavnagar,21.7645,72.1519,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Botad,22.1704,71.6662,0.5
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Chhota Udepur,22.3108,74.0125,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Dahod,22.8347,74.2552,2.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Dang,20.7554,73.6873,1.8
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Gandhinagar,23.2156,72.6369,1.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Gir Somnath,20.9042,70.3644,2.9
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Jamnagar,22.4707,70.0577,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Junagadh,21.5222,70.4579,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Kheda,22.6916,72.8634,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,5.1
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Mahisagar,23.1311,73.6009,3.9
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,0.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,3.8
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,2.9
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,2.9
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,4.0
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,2.8
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,5.1
3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_2100_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,1.5
